label,frame_number,timestamp,video_name,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32
girar,0,0.0,girarDerecha.mp4,0.4933958053588867,0.2941666543483734,-0.5632135272026062,0.5031812787055969,0.28556835651397705,-0.5253811478614807,0.5098721385002136,0.28564661741256714,-0.5255162715911865,0.5162444710731506,0.2857626676559448,-0.5255756378173828,0.4814785420894623,0.28600481152534485,-0.5182687640190125,0.4730013310909271,0.28667548298835754,-0.5182850360870361,0.4647248089313507,0.2874913513660431,-0.5182505249977112,0.524936318397522,0.2921442985534668,-0.3052460551261902,0.4542367160320282,0.2950648367404938,-0.2725355923175812,0.5064153671264648,0.30703556537628174,-0.48319557309150696,0.4816614091396332,0.3082541823387146,-0.47342756390571594,0.5986082553863525,0.3594500422477722,-0.21125563979148865,0.3964206874370575,0.3612029552459717,-0.10542366653680801,0.7304943203926086,0.3746773302555084,-0.22574572265148163,0.2620983421802521,0.37560683488845825,-0.022691544145345688,0.8626540899276733,0.37278902530670166,-0.49496713280677795,0.12679508328437805,0.37379658222198486,-0.1947937309741974,0.9085504412651062,0.37405192852020264,-0.5452480912208557,0.0807211697101593,0.3762350380420685,-0.23017795383930206,0.9111576080322266,0.3702349066734314,-0.6208652257919312,0.07870820164680481,0.3747026324272156,-0.30540207028388977,0.8944348096847534,0.36996912956237793,-0.5375882387161255,0.09531989693641663,0.37444454431533813,-0.23715521395206451,0.5654676556587219,0.5386657118797302,-0.048703160136938095,0.4572071433067322,0.5429668426513672,0.048455893993377686,0.5686572790145874,0.6526793241500854,0.045140590518713,0.47796696424484253,0.6505736708641052,0.16648496687412262,0.5674043297767639,0.7597448825836182,0.47325584292411804,0.5108909606933594,0.764326274394989,0.5647680759429932,0.5698533654212952,0.7743498682975769,0.5004605054855347,0.5272656083106995,0.77822345495224,0.5893954038619995,0.5733490586280823,0.7956902384757996,0.24397815763950348,0.4922246038913727,0.804841160774231,0.34710243344306946
girar,1,0.03333333333333333,girarDerecha.mp4,0.49635592103004456,0.29393404722213745,-0.5321459770202637,0.5041173100471497,0.2855018675327301,-0.492207795381546,0.510323703289032,0.28563910722732544,-0.4923344552516937,0.5165572762489319,0.2857649326324463,-0.4924049377441406,0.4827233552932739,0.28563883900642395,-0.48760268092155457,0.4741210341453552,0.28626254200935364,-0.4876144826412201,0.46586889028549194,0.2870827317237854,-0.487566739320755,0.5249847769737244,0.2921968102455139,-0.270974338054657,0.45426157116889954,0.2950642704963684,-0.24942472577095032,0.5093119740486145,0.30701008439064026,-0.45241203904151917,0.48375141620635986,0.30811142921447754,-0.4459405839443207,0.5985747575759888,0.35924240946769714,-0.1819489300251007,0.39600926637649536,0.3611670434474945,-0.09951815754175186,0.7311206459999084,0.3747399151325226,-0.1925836205482483,0.2621856927871704,0.37577110528945923,-0.02247629314661026,0.8613516688346863,0.3728611171245575,-0.4611302614212036,0.1263565719127655,0.37375983595848083,-0.19512668251991272,0.9079126119613647,0.37413203716278076,-0.5132488012313843,0.08051197975873947,0.3766450583934784,-0.23389385640621185,0.9110792875289917,0.3703932464122772,-0.5885244607925415,0.07863963395357132,0.3748845160007477,-0.3080676794052124,0.8940373659133911,0.37012654542922974,-0.5047557353973389,0.09516435116529465,0.3744494616985321,-0.2377416044473648,0.5653876066207886,0.5388988852500916,-0.04332919791340828,0.4566937983036041,0.5431267619132996,0.043062787503004074,0.5686171650886536,0.6537804007530212,0.04885392263531685,0.4769695997238159,0.6525553464889526,0.15375252068042755,0.5694356560707092,0.7580804824829102,0.5031534433364868,0.510814368724823,0.763988196849823,0.5625683069229126,0.5699834823608398,0.7715515494346619,0.5337333679199219,0.5267053246498108,0.7773105502128601,0.5882213115692139,0.5744580626487732,0.7960757613182068,0.2794412672519684,0.4922221004962921,0.804713785648346,0.34555020928382874
girar,2,0.06666666666666667,girarDerecha.mp4,0.49763309955596924,0.29389065504074097,-0.5359758138656616,0.5046764612197876,0.28549930453300476,-0.4964030683040619,0.5105984807014465,0.2856513261795044,-0.49652671813964844,0.5167796611785889,0.2858031988143921,-0.4965960681438446,0.48328056931495667,0.2855367064476013,-0.49163541197776794,0.4745714068412781,0.28614386916160583,-0.4916495978832245,0.4663103222846985,0.28696805238723755,-0.4915999472141266,0.525131106376648,0.2923297882080078,-0.274506539106369,0.4542618691921234,0.2950941026210785,-0.25236979126930237,0.5107024312019348,0.3070216774940491,-0.4558085501194,0.48460882902145386,0.3081035614013672,-0.44917553663253784,0.5985648036003113,0.35909321904182434,-0.18252435326576233,0.3957557678222656,0.36111676692962646,-0.09958420693874359,0.7316138744354248,0.3748290538787842,-0.1909027099609375,0.2622588574886322,0.3758305609226227,-0.022842301055788994,0.8605962991714478,0.3729182779788971,-0.4595208466053009,0.1260189563035965,0.3737427294254303,-0.19551566243171692,0.9075366258621216,0.3742017149925232,-0.5116347074508667,0.08032653480768204,0.37693244218826294,-0.2356884926557541,0.9110341668128967,0.3705112934112549,-0.5875535607337952,0.07857287675142288,0.3750539720058441,-0.30955323576927185,0.8937743902206421,0.3702380657196045,-0.5033943057060242,0.09500506520271301,0.3744640052318573,-0.2382836490869522,0.5653140544891357,0.5389318466186523,-0.040643054991960526,0.4563341736793518,0.543145477771759,0.040371883660554886,0.5685573816299438,0.65404212474823,0.04884475842118263,0.47633230686187744,0.6533417701721191,0.14642325043678284,0.5706595182418823,0.7570664882659912,0.5039185881614685,0.5107987523078918,0.7637229561805725,0.5563687682151794,0.570136308670044,0.7699747085571289,0.5343716144561768,0.5264673829078674,0.7767098546028137,0.5824263691902161,0.5750839710235596,0.7963282465934753,0.27901491522789,0.49222332239151,0.8045796155929565,0.3380141258239746
girar,3,0.1,girarDerecha.mp4,0.4987827241420746,0.29381194710731506,-0.5326687693595886,0.5052345395088196,0.2854917347431183,-0.4926576614379883,0.5109356045722961,0.2856566607952118,-0.4927803575992584,0.5170729756355286,0.28583091497421265,-0.4928528070449829,0.48395833373069763,0.28540000319480896,-0.48850753903388977,0.4751828908920288,0.2859732508659363,-0.4885205030441284,0.4668886363506317,0.2867879867553711,-0.4884691834449768,0.5252173542976379,0.29242053627967834,-0.26969876885414124,0.45426589250564575,0.29509446024894714,-0.2503902018070221,0.5117509365081787,0.30701950192451477,-0.45215362310409546,0.4854736328125,0.3080361485481262,-0.4463363587856293,0.5985019207000732,0.35898280143737793,-0.17678341269493103,0.3954120874404907,0.36107268929481506,-0.09975206851959229,0.7319009900093079,0.37497034668922424,-0.18294745683670044,0.26225998997688293,0.37588801980018616,-0.02649141475558281,0.8598960638046265,0.37294071912765503,-0.4506717324256897,0.1258181780576706,0.3736995756626129,-0.20703931152820587,0.9071405529975891,0.374224454164505,-0.5028924942016602,0.08025944977998734,0.37705478072166443,-0.2507840394973755,0.9109600186347961,0.3705654740333557,-0.5788924694061279,0.07856818288564682,0.3750994801521301,-0.3243461847305298,0.8934542536735535,0.3702846169471741,-0.49461641907691956,0.09493721276521683,0.3744618892669678,-0.2503419518470764,0.5652467012405396,0.5389441847801208,-0.03815897926688194,0.45609140396118164,0.5431609153747559,0.03788814693689346,0.5684725046157837,0.6543591618537903,0.04960941523313522,0.47592660784721375,0.6539031267166138,0.1413666307926178,0.571432888507843,0.7565980553627014,0.5047175884246826,0.510765790939331,0.7634888887405396,0.5505602359771729,0.5702595114707947,0.7692971229553223,0.5349949598312378,0.5262348651885986,0.7762535214424133,0.5767723321914673,0.5754119753837585,0.7965649366378784,0.2791787385940552,0.4922161102294922,0.8044573068618774,0.3315994441509247
girar,4,0.13333333333333333,girarDerecha.mp4,0.4994904398918152,0.2936874032020569,-0.5230593085289001,0.5056360960006714,0.2854207158088684,-0.48306506872177124,0.5112187266349792,0.2856367826461792,-0.4831918776035309,0.5173568725585938,0.2858283519744873,-0.4832662343978882,0.48442596197128296,0.28518176078796387,-0.47868603467941284,0.4756297469139099,0.2857416272163391,-0.47869718074798584,0.46730849146842957,0.2865627706050873,-0.4786507189273834,0.5253822803497314,0.2924273610115051,-0.2615644633769989,0.4542803168296814,0.29508501291275024,-0.24116969108581543,0.5124680995941162,0.30699506402015686,-0.44316062331199646,0.48612135648727417,0.30794599652290344,-0.4370397627353668,0.5985096096992493,0.35892483592033386,-0.1710226833820343,0.3951893448829651,0.3609831929206848,-0.09502468258142471,0.7324575781822205,0.3751380443572998,-0.17930375039577484,0.262410044670105,0.37594661116600037,-0.024857843294739723,0.8596760034561157,0.3729931116104126,-0.4470316171646118,0.1257743239402771,0.3736703395843506,-0.2064431607723236,0.9069548845291138,0.3742467761039734,-0.4993310868740082,0.08025697618722916,0.37709343433380127,-0.24860262870788574,0.9109262824058533,0.37062200903892517,-0.5748237371444702,0.07858836650848389,0.37510496377944946,-0.3226136565208435,0.893318235874176,0.3703455328941345,-0.490776002407074,0.09493442624807358,0.37444794178009033,-0.2501400113105774,0.5652342438697815,0.5389617085456848,-0.03788401558995247,0.45591652393341064,0.5431638956069946,0.03762004151940346,0.5684639811515808,0.6548534631729126,0.051099371165037155,0.47563186287879944,0.6542618274688721,0.14229848980903625,0.5719735026359558,0.7563824653625488,0.5043206214904785,0.5107197165489197,0.7633697986602783,0.5497890114784241,0.57030189037323,0.7690352201461792,0.5342943668365479,0.5261101126670837,0.7759785652160645,0.5758764147758484,0.5755613446235657,0.796698808670044,0.27888765931129456,0.4921550154685974,0.8043689131736755,0.33107706904411316
girar,5,0.16666666666666669,girarDerecha.mp4,0.49977773427963257,0.29354575276374817,-0.5245945453643799,0.5058099031448364,0.2853049039840698,-0.484708309173584,0.5113317966461182,0.2855837345123291,-0.48483437299728394,0.5174593329429626,0.28580182790756226,-0.48490774631500244,0.484589159488678,0.2849636375904083,-0.48038432002067566,0.4757755696773529,0.2855303883552551,-0.4803967773914337,0.4674529731273651,0.2863729000091553,-0.4803522825241089,0.5254511833190918,0.29242169857025146,-0.26266637444496155,0.45427611470222473,0.2950752377510071,-0.24244645237922668,0.5127916932106018,0.3069538176059723,-0.4443431496620178,0.48638084530830383,0.3078691363334656,-0.43828070163726807,0.5985171794891357,0.35888051986694336,-0.17004258930683136,0.39479711651802063,0.36088353395462036,-0.09554532170295715,0.7329171895980835,0.37523865699768066,-0.17632625997066498,0.262094646692276,0.3760673701763153,-0.029113825410604477,0.8596586585044861,0.37302374839782715,-0.4426923990249634,0.1257575899362564,0.3736657500267029,-0.21698351204395294,0.9069198966026306,0.3742498755455017,-0.49459928274154663,0.08024697750806808,0.37716490030288696,-0.2616962492465973,0.9109230041503906,0.3706348240375519,-0.5704901814460754,0.0785972997546196,0.37513139843940735,-0.33531755208969116,0.8933039903640747,0.37036100029945374,-0.4865240454673767,0.09493343532085419,0.37444743514060974,-0.2606099843978882,0.5652143359184265,0.5389633774757385,-0.03686835616827011,0.45573118329048157,0.5431650876998901,0.036610763520002365,0.5684611797332764,0.6550067663192749,0.05580665543675423,0.4754857122898102,0.6543928384780884,0.14234545826911926,0.5723462700843811,0.7561885714530945,0.5082975625991821,0.5107097625732422,0.7633445858955383,0.5486740469932556,0.5703188180923462,0.7688176035881042,0.538186252117157,0.526049017906189,0.7759209275245667,0.5746867656707764,0.5757068395614624,0.7967873811721802,0.2833409011363983,0.49213707447052,0.8043293952941895,0.32979345321655273
girar,6,0.2,girarDerecha.mp4,0.49973195791244507,0.29354381561279297,-0.527066171169281,0.5057941675186157,0.28530314564704895,-0.4870883524417877,0.5113112330436707,0.2855888307094574,-0.4872205853462219,0.5174253582954407,0.2858150005340576,-0.4872908294200897,0.48445409536361694,0.2849472463130951,-0.4825555086135864,0.47559455037117004,0.2855171263217926,-0.4825667142868042,0.4673337936401367,0.28636112809181213,-0.48252689838409424,0.5255119204521179,0.2924518883228302,-0.26534345746040344,0.4541361629962921,0.29508575797080994,-0.24436892569065094,0.5127291083335876,0.30696386098861694,-0.44706255197525024,0.48620185256004333,0.3078800439834595,-0.4407144784927368,0.5985293984413147,0.3588179349899292,-0.17383010685443878,0.39456823468208313,0.3608356714248657,-0.09591472148895264,0.7333462834358215,0.37530502676963806,-0.18123100697994232,0.261976420879364,0.3762114942073822,-0.026973426342010498,0.859650194644928,0.37306317687034607,-0.4482675790786743,0.1257701814174652,0.3736638128757477,-0.21632418036460876,0.9069068431854248,0.37425321340560913,-0.500190258026123,0.08034638315439224,0.3772293031215668,-0.25913622975349426,0.910925567150116,0.3706440329551697,-0.5760722756385803,0.07886411249637604,0.37515729665756226,-0.3327226936817169,0.8933030962944031,0.3703802525997162,-0.4919949769973755,0.09507571905851364,0.37444862723350525,-0.26042628288269043,0.5652069449424744,0.5389626026153564,-0.03710118681192398,0.4555233418941498,0.5431734323501587,0.03684190660715103,0.5684248805046082,0.6553350687026978,0.055464040488004684,0.47535133361816406,0.6546124219894409,0.14364318549633026,0.572806715965271,0.7560825943946838,0.5063950419425964,0.510706901550293,0.7633317112922668,0.54938805103302,0.5705850720405579,0.7687149047851562,0.53612220287323,0.5260522365570068,0.7758994102478027,0.5753046274185181,0.5757780075073242,0.7968575358390808,0.2803850769996643,0.49201375246047974,0.8043064475059509,0.33057767152786255
girar,7,0.23333333333333334,girarDerecha.mp4,0.4995177388191223,0.2935592234134674,-0.5369405746459961,0.5057379007339478,0.285307914018631,-0.4977359175682068,0.5112544298171997,0.2856113910675049,-0.4978530704975128,0.5173346400260925,0.2858453392982483,-0.4979180097579956,0.48424968123435974,0.2849471867084503,-0.4930807650089264,0.4753592312335968,0.2855176329612732,-0.49310120940208435,0.4671783447265625,0.28636088967323303,-0.493052214384079,0.5255281925201416,0.2924957275390625,-0.2740119397640228,0.4540046751499176,0.2950979769229889,-0.2524394392967224,0.5126987099647522,0.3069878816604614,-0.45574289560317993,0.4858490526676178,0.3079015016555786,-0.4492408037185669,0.5985302329063416,0.35870087146759033,-0.1756455898284912,0.3942384719848633,0.3608064353466034,-0.09994804859161377,0.7336826324462891,0.375389039516449,-0.18346533179283142,0.2617599368095398,0.3764447867870331,-0.027508841827511787,0.859656572341919,0.37320849299430847,-0.4511605501174927,0.12576983869075775,0.373674213886261,-0.2140510380268097,0.9068976044654846,0.37429118156433105,-0.5030028223991394,0.08038162440061569,0.3773001432418823,-0.2563591003417969,0.9109351634979248,0.3707013726234436,-0.57808518409729,0.07899031043052673,0.3751818537712097,-0.33017152547836304,0.8933035731315613,0.37048500776290894,-0.49452781677246094,0.09513165801763535,0.3744518458843231,-0.25774121284484863,0.5652036070823669,0.538871169090271,-0.03708500787615776,0.4552127718925476,0.5431491732597351,0.03682639077305794,0.5682874917984009,0.6555346250534058,0.05219336599111557,0.475232869386673,0.6547147631645203,0.1392901986837387,0.5728880167007446,0.7560544013977051,0.5061044096946716,0.5106933116912842,0.7633387446403503,0.5416315197944641,0.5705983638763428,0.7687165141105652,0.5354709029197693,0.5260491371154785,0.7759049534797668,0.566918134689331,0.5758415460586548,0.7969470620155334,0.27964016795158386,0.49189576506614685,0.8043050765991211,0.32012298703193665
girar,8,0.26666666666666666,girarDerecha.mp4,0.498735249042511,0.29350394010543823,-0.5371564030647278,0.505393922328949,0.2852093577384949,-0.4980955719947815,0.5110049843788147,0.2855566143989563,-0.49821358919143677,0.5170180797576904,0.2858089506626129,-0.49827840924263,0.48360756039619446,0.28487157821655273,-0.49310827255249023,0.4747302830219269,0.28546711802482605,-0.49312856793403625,0.4667719602584839,0.28632238507270813,-0.4930797815322876,0.5255230069160461,0.29247763752937317,-0.27486974000930786,0.4538649022579193,0.2950938045978546,-0.25158894062042236,0.5124043226242065,0.30694738030433655,-0.45620790123939514,0.4850976765155792,0.30788010358810425,-0.4492270052433014,0.5985717177391052,0.35862839221954346,-0.17742545902729034,0.3941809833049774,0.3607877194881439,-0.09898244589567184,0.7340031266212463,0.37542030215263367,-0.18534548580646515,0.2617059350013733,0.3765827715396881,-0.023557478561997414,0.859648585319519,0.3733011782169342,-0.45307838916778564,0.12576693296432495,0.37367963790893555,-0.20698635280132294,0.9068089127540588,0.37433958053588867,-0.5047987103462219,0.08041298389434814,0.37734997272491455,-0.24994972348213196,0.9108802080154419,0.37075889110565186,-0.5799048542976379,0.07904493063688278,0.3751978278160095,-0.32318586111068726,0.8932057619094849,0.3705739378929138,-0.496412456035614,0.09515038877725601,0.3744523823261261,-0.250311940908432,0.5652053952217102,0.5388721227645874,-0.037226345390081406,0.45506736636161804,0.5431740880012512,0.036967139691114426,0.5682095289230347,0.6558659672737122,0.051823247224092484,0.4752126932144165,0.6550361514091492,0.13922910392284393,0.5730023980140686,0.7560713887214661,0.505034327507019,0.5106901526451111,0.763349711894989,0.5427395105361938,0.5706027150154114,0.7687669396400452,0.5346036553382874,0.5260421633720398,0.7759099006652832,0.5681388974189758,0.5758717656135559,0.79710853099823,0.27852863073349,0.49187275767326355,0.8043030500411987,0.3217572569847107
girar,9,0.30000000000000004,girarDerecha.mp4,0.49871185421943665,0.2933579087257385,-0.5303374528884888,0.5053766369819641,0.2850947380065918,-0.4908631145954132,0.510989785194397,0.28548750281333923,-0.49098411202430725,0.5169888734817505,0.28576263785362244,-0.4910505712032318,0.4835793077945709,0.28472840785980225,-0.48590368032455444,0.4747065007686615,0.28533652424812317,-0.4859218895435333,0.46676400303840637,0.2862068712711334,-0.4858757257461548,0.5255201458930969,0.29245415329933167,-0.268331915140152,0.4538594186306,0.29505759477615356,-0.2450917363166809,0.5123583674430847,0.3069043457508087,-0.4498227834701538,0.4850870966911316,0.30780014395713806,-0.44286754727363586,0.5985854268074036,0.3585857152938843,-0.1734439730644226,0.39405834674835205,0.36073037981987,-0.09714717417955399,0.7341198325157166,0.37543153762817383,-0.18253079056739807,0.2615378499031067,0.3766404688358307,-0.024468358606100082,0.8596431612968445,0.3733154833316803,-0.44957563281059265,0.12562862038612366,0.3736822009086609,-0.2114548534154892,0.9067837595939636,0.3743439018726349,-0.5011459589004517,0.08036976307630539,0.37740615010261536,-0.255840927362442,0.9108745455741882,0.3707618713378906,-0.5772168040275574,0.0790368989109993,0.3752359449863434,-0.3287860155105591,0.8931523561477661,0.37058672308921814,-0.4933563470840454,0.09512295573949814,0.3744601607322693,-0.2547381818294525,0.5652028322219849,0.5388764142990112,-0.03628132492303848,0.4548567235469818,0.5432282090187073,0.03601754084229469,0.5681798458099365,0.6559539437294006,0.052261825650930405,0.4751681089401245,0.6553521752357483,0.13611382246017456,0.5731105208396912,0.7560809850692749,0.5082513689994812,0.510662317276001,0.7633556723594666,0.5418174266815186,0.5706203579902649,0.7687901854515076,0.5384637117385864,0.5260005593299866,0.775913655757904,0.5675274729728699,0.575910747051239,0.7972300052642822,0.2832948863506317,0.4918409287929535,0.8043102025985718,0.32146695256233215
